,ID,Genres
7388,1066479244,Strategy
7388,1066479244,Education
7389,1066588381,Games
7389,1066588381,Entertainment
7389,1066588381,Strategy
7389,1066588381,Board
7390,1066589426,Games
7390,1066589426,Health & Fitness
7390,1066589426,Strategy
7390,1066589426,Casual
7391,1066594326,Games
7391,1066594326,Strategy
7391,1066594326,Puzzle
7392,1066603295,Games
7392,1066603295,Strategy
7392,1066603295,Puzzle
7393,1066646914,Games
7393,1066646914,Entertainment
7393,1066646914,Board
7393,1066646914,Strategy
7394,1066691924,Games
7394,1066691924,Simulation
7394,1066691924,Entertainment
7394,1066691924,Strategy
7395,1066751995,Games
7395,1066751995,Role Playing
7395,1066751995,Strategy
7396,1066763851,Games
7396,1066763851,Adventure
7396,1066763851,Entertainment
7396,1066763851,Strategy
7397,1066765982,Games
7397,1066765982,Entertainment
7397,1066765982,Action
7397,1066765982,Strategy
7398,1066767440,Games
7398,1066767440,Entertainment
7398,1066767440,Strategy
7398,1066767440,Puzzle
7399,1066768620,Games
7399,1066768620,Strategy
7400,1066770091,Games
7400,1066770091,Adventure
7400,1066770091,Strategy
7400,1066770091,Entertainment
7401,1066858852,Games
7401,1066858852,Simulation
7401,1066858852,Entertainment
7401,1066858852,Strategy
7402,1066879360,Entertainment
7402,1066879360,Strategy
7402,1066879360,Games
7403,1066952632,Education
7403,1066952632,Strategy
7403,1066952632,Games
7404,1066959614,Games
7404,1066959614,Simulation
7404,1066959614,Strategy
7404,1066959614,Entertainment
7405,1067096493,Games
7405,1067096493,Family
7405,1067096493,Strategy
7405,1067096493,Entertainment
7406,1067214571,Games
7406,1067214571,Strategy
7406,1067214571,Casual
7407,1067218435,Games
7407,1067218435,Entertainment
7407,1067218435,Puzzle
7407,1067218435,Strategy
7408,1067241503,Games
7408,1067241503,Entertainment
7408,1067241503,Puzzle
7408,1067241503,Strategy
7409,1067271453,Games
7409,1067271453,Strategy
7409,1067271453,Adventure
7410,1067303423,Education
7410,1067303423,Puzzle
7410,1067303423,Strategy
7410,1067303423,Games
7411,1067465810,Games
7411,1067465810,Board
7411,1067465810,Strategy
7411,1067465810,Entertainment
7412,1067497655,Games
7412,1067497655,Strategy
7412,1067497655,Puzzle
7413,1067498479,Games
7413,1067498479,Strategy
7414,1067535262,Games
7414,1067535262,Strategy
7414,1067535262,Puzzle
7415,1067554657,Games
7415,1067554657,Board
7415,1067554657,Entertainment
7415,1067554657,Strategy
7416,1067577272,Games
7416,1067577272,Puzzle
7416,1067577272,Strategy
7417,1067604882,Games
7417,1067604882,Casual
7417,1067604882,Strategy
7418,1067642961,Games
7418,1067642961,Entertainment
7418,1067642961,Puzzle
7418,1067642961,Strategy
7419,1067644217,Games
7419,1067644217,Strategy
7419,1067644217,Entertainment
7419,1067644217,Board
7420,1067647568,Games
7420,1067647568,Strategy
7420,1067647568,Role Playing
7420,1067647568,Entertainment
7421,1067648356,Games
7421,1067648356,Entertainment
7421,1067648356,Strategy
7421,1067648356,Simulation
7422,1067654972,Games
7422,1067654972,Strategy
7422,1067654972,Board
7422,1067654972,Entertainment
7423,1067702341,Games
7423,1067702341,Puzzle
7423,1067702341,Strategy
7423,1067702341,Entertainment
7424,1067717561,Games
7424,1067717561,Strategy
7424,1067717561,Puzzle
7424,1067717561,Entertainment
7425,1067773157,Games
7425,1067773157,Simulation
7425,1067773157,Entertainment
7425,1067773157,Strategy
7426,1067810278,Games
7426,1067810278,Strategy
7427,1068007420,Games
7427,1068007420,Strategy
7427,1068007420,Family
7428,1068038240,Games
7428,1068038240,Strategy
7428,1068038240,Puzzle
7429,1068040212,Games
7429,1068040212,Puzzle
7429,1068040212,Strategy
7430,1068064529,Games
7430,1068064529,Sports
7430,1068064529,Casual
7430,1068064529,Strategy
7431,1068096827,Games
7431,1068096827,Strategy
7431,1068096827,Education
7432,1068161339,Games
7432,1068161339,Simulation
7432,1068161339,Strategy
7432,1068161339,Sports
7433,1068194897,Games
7433,1068194897,Strategy
7433,1068194897,Entertainment
7433,1068194897,Board
7434,1068208338,Games
7434,1068208338,Entertainment
7434,1068208338,Strategy
7434,1068208338,Puzzle
7435,1068288930,Games
7435,1068288930,Entertainment
7435,1068288930,Simulation
7435,1068288930,Strategy
7436,1068295174,Entertainment
7436,1068295174,Games
7436,1068295174,Strategy
7436,1068295174,Card
7437,1068366937,Games
7437,1068366937,Simulation
7437,1068366937,Education
7437,1068366937,Strategy
7438,1068392282,Games
7438,1068392282,Action
7438,1068392282,Entertainment
7438,1068392282,Strategy
7439,1068398210,Games
7439,1068398210,Simulation
7439,1068398210,Strategy
7439,1068398210,Entertainment
7440,1068420469,Games
7440,1068420469,Entertainment
7440,1068420469,Strategy
7440,1068420469,Action
7441,1068427731,Games
7441,1068427731,Role Playing
7441,1068427731,Entertainment
7441,1068427731,Strategy
7442,1068530124,Games
7442,1068530124,Action
7442,1068530124,Strategy
7443,1068560210,Education
7443,1068560210,Games
7443,1068560210,Strategy
7444,1068722584,Games
7444,1068722584,Strategy
7444,1068722584,Racing
7445,1068725271,Games
7445,1068725271,Health & Fitness
7445,1068725271,Puzzle
7445,1068725271,Strategy
7446,1068880726,Games
7446,1068880726,Simulation
7446,1068880726,Strategy
7447,1068916272,Games
7447,1068916272,Strategy
7447,1068916272,Puzzle
7448,1068917337,Games
7448,1068917337,Strategy
7448,1068917337,Puzzle
7449,1069138508,Games
7449,1069138508,Strategy
7449,1069138508,Action
7450,1069160488,Games
7450,1069160488,Entertainment
7450,1069160488,Strategy
7450,1069160488,Simulation
7451,1069162618,Games
7451,1069162618,Strategy
7451,1069162618,Puzzle
7452,1069241664,Games
7452,1069241664,Strategy
7452,1069241664,Casual
7453,1069272661,Games
7453,1069272661,Strategy
7453,1069272661,Action
7453,1069272661,Entertainment
7454,1069293090,Games
7454,1069293090,Board
7454,1069293090,Entertainment
7454,1069293090,Strategy
7455,1069298348,Games
7455,1069298348,Strategy
7455,1069298348,Family
7456,1069302081,Games
7456,1069302081,Strategy
7457,1069335251,Entertainment
7457,1069335251,Simulation
7457,1069335251,Strategy
7457,1069335251,Games
7458,1069344527,Games
7458,1069344527,Action
7458,1069344527,Strategy
7458,1069344527,Entertainment
7459,1069359967,Games
7459,1069359967,Board
7459,1069359967,Strategy
7459,1069359967,Entertainment
7460,1069370674,Games
7460,1069370674,Strategy
7460,1069370674,Racing
7461,1069393146,Games
7461,1069393146,Navigation
7461,1069393146,Board
7461,1069393146,Strategy
7462,1069393659,Games
7462,1069393659,Utilities
7462,1069393659,Strategy
7462,1069393659,Card
7463,1069445489,Games
7463,1069445489,Strategy
7463,1069445489,Action
7464,1069527596,Games
7464,1069527596,Strategy
7464,1069527596,Board
7464,1069527596,Entertainment
7465,1069608577,Games
7465,1069608577,Strategy
7465,1069608577,Casual
7465,1069608577,Entertainment
7466,1069619421,Games
7466,1069619421,Simulation
7466,1069619421,Strategy
7466,1069619421,Entertainment
7467,1069691018,Games
7467,1069691018,Strategy
7467,1069691018,Action
7468,1069719349,Games
7468,1069719349,Strategy
7469,1069732251,Games
7469,1069732251,Strategy
7469,1069732251,Puzzle
7469,1069732251,Entertainment
7470,1069733176,Games
7470,1069733176,Board
7470,1069733176,Strategy
7471,1069876775,Games
7471,1069876775,Strategy
7471,1069876775,Entertainment
7471,1069876775,Family
7472,1070087782,Games
7472,1070087782,Board
7472,1070087782,Strategy
7472,1070087782,Entertainment
7473,1070096038,Games
7473,1070096038,Strategy
7473,1070096038,Role Playing
7474,1070103675,Games
7474,1070103675,Entertainment
7474,1070103675,Strategy
7474,1070103675,Trivia
7475,1070165112,Games
7475,1070165112,Strategy
7475,1070165112,Family
7475,1070165112,Entertainment
7476,1070235580,Games
7476,1070235580,Puzzle
7476,1070235580,Strategy
7476,1070235580,Entertainment
7477,1070264927,Games
7477,1070264927,Entertainment
7477,1070264927,Trivia
7477,1070264927,Strategy
7478,1070491969,Business
7478,1070491969,Games
7478,1070491969,Strategy
7479,1070497195,Games
7479,1070497195,Strategy
7479,1070497195,Board
7479,1070497195,Entertainment
7480,1070570169,Games
7480,1070570169,Strategy
7481,1070737512,Games
7481,1070737512,Role Playing
7481,1070737512,Entertainment
7481,1070737512,Strategy
7482,1070746991,Games
7482,1070746991,Sports
7482,1070746991,Strategy
7483,1070828182,Games
7483,1070828182,Strategy
7483,1070828182,Action
7484,1070890316,Games
7484,1070890316,Action
7484,1070890316,Strategy
7485,1070901538,Games
7485,1070901538,Strategy
7485,1070901538,Entertainment
7485,1070901538,Card
7486,1070918373,Games
7486,1070918373,Board
7486,1070918373,Strategy
7486,1070918373,Sports
7487,1070965819,Games
7487,1070965819,Strategy
7487,1070965819,Simulation
7488,1070969129,Games
7488,1070969129,Entertainment
7488,1070969129,Puzzle
7488,1070969129,Strategy
7489,1070998250,Games
7489,1070998250,Strategy
7490,1071004626,Games
7490,1071004626,Entertainment
7490,1071004626,Puzzle
7490,1071004626,Strategy
7491,1071046551,Games
7491,1071046551,Strategy
7491,1071046551,Simulation
7492,1071055028,Games
7492,1071055028,Puzzle
7492,1071055028,Entertainment
7492,1071055028,Strategy
7493,1071092415,Games
7493,1071092415,Entertainment
7493,1071092415,Puzzle
7493,1071092415,Strategy
7494,1071092436,Games
7494,1071092436,Entertainment
7494,1071092436,Puzzle
7494,1071092436,Strategy
7495,1071125486,Games
7495,1071125486,Puzzle
7495,1071125486,Strategy
7495,1071125486,Entertainment
7496,1071127404,Games
7496,1071127404,Entertainment
7496,1071127404,Strategy
7496,1071127404,Board
7497,1071180622,Games
7497,1071180622,Entertainment
7497,1071180622,Strategy
7497,1071180622,Casual
7498,1071217792,Games
7498,1071217792,Entertainment
7498,1071217792,Trivia
7498,1071217792,Strategy
7499,1071227443,Games
7499,1071227443,Entertainment
7499,1071227443,Action
7499,1071227443,Strategy
7500,1071237003,Games
7500,1071237003,Puzzle
7500,1071237003,Strategy
7501,1071260535,Games
7501,1071260535,Entertainment
7501,1071260535,Casual
7501,1071260535,Strategy
7502,1071268467,Games
7502,1071268467,Strategy
7502,1071268467,Puzzle
7502,1071268467,Entertainment
7503,1071331131,Games
7503,1071331131,Entertainment
7503,1071331131,Strategy
7503,1071331131,Simulation
7504,1071339217,Games
7504,1071339217,Adventure
7504,1071339217,Strategy
7505,1071341167,Games
7505,1071341167,Role Playing
7505,1071341167,Strategy
7506,1071345236,Games
7506,1071345236,Action
7506,1071345236,Entertainment
7506,1071345236,Strategy
7507,1071359599,Games
7507,1071359599,Strategy
7507,1071359599,Action
7508,1071366753,Games
7508,1071366753,Strategy
7508,1071366753,Simulation
7509,1071385904,Games
7509,1071385904,Board
7509,1071385904,Utilities
7509,1071385904,Strategy
7510,1071441097,Games
7510,1071441097,Trivia
7510,1071441097,Strategy
7510,1071441097,Entertainment
7511,1071454521,Games
7511,1071454521,Entertainment
7511,1071454521,Strategy
7511,1071454521,Board
7512,1071492628,Games
7512,1071492628,Strategy
7512,1071492628,Entertainment
7512,1071492628,Action
7513,1071514528,Games
7513,1071514528,Strategy
7513,1071514528,Board
7514,1071532089,Sports
7514,1071532089,Sports
7514,1071532089,Strategy
7514,1071532089,Games
7515,1071594082,Games
7515,1071594082,Entertainment
7515,1071594082,Action
7515,1071594082,Strategy
7516,1071646549,Games
7516,1071646549,Simulation
7516,1071646549,Strategy
7517,1071668808,Games
7517,1071668808,Action
7517,1071668808,Strategy
7518,1071673198,Games
7518,1071673198,Simulation
7518,1071673198,Strategy
7519,1071713445,Games
7519,1071713445,Strategy
7519,1071713445,Puzzle
7519,1071713445,Entertainment
7520,1071713600,Games
7520,1071713600,Strategy
7520,1071713600,Card
7521,1071714957,Games
7521,1071714957,Word
7521,1071714957,Entertainment
7521,1071714957,Strategy
7522,1071715076,Games
7522,1071715076,Strategy
7523,1071717621,Games
7523,1071717621,Entertainment
7523,1071717621,Role Playing
7523,1071717621,Strategy
7524,1071741179,Games
7524,1071741179,Entertainment
7524,1071741179,Puzzle
7524,1071741179,Strategy
7525,1071744151,Games
7525,1071744151,Strategy
7525,1071744151,Simulation
7526,1071754837,Games
7526,1071754837,Family
7526,1071754837,Strategy
7527,1071762427,Games
7527,1071762427,Strategy
7527,1071762427,Action
7527,1071762427,Entertainment
7528,1071802136,Games
7528,1071802136,Puzzle
7528,1071802136,Strategy
7528,1071802136,Entertainment
7529,1071872415,Games
7529,1071872415,Entertainment
7529,1071872415,Board
7529,1071872415,Strategy
7530,1071933563,Games
7530,1071933563,Strategy
7531,1071940298,Games
7531,1071940298,Action
7531,1071940298,Strategy
7531,1071940298,Entertainment
7532,1071944832,Games
7532,1071944832,Simulation
7532,1071944832,Strategy
7532,1071944832,Utilities
7533,1071976327,Games
7533,1071976327,Strategy
7533,1071976327,Role Playing
7534,1072074667,Games
7534,1072074667,Strategy
7534,1072074667,Finance
7534,1072074667,Simulation
7535,1072285648,Games
7535,1072285648,Strategy
7535,1072285648,Travel
7535,1072285648,Family
7536,1072300113,Games
7536,1072300113,Puzzle
7536,1072300113,Strategy
7536,1072300113,Entertainment
7537,1072421639,Games
7537,1072421639,Strategy
7537,1072421639,Travel
7537,1072421639,Puzzle
7538,1072630365,Games
7538,1072630365,Adventure
7538,1072630365,Strategy
7539,1072686232,Games
7539,1072686232,Adventure
